0.23434E+01 0.10145E-01 0.00000E+01 18316 0 0 1085 0.46300E+03 0.00000E+01 0.23434E+01 0.00000E+01 0.00000E+01 0
1 2.2737 0.081977 1.3034 10.783 2.2737
2 2.3606 0.032918 0.71294 7.6489 2.3606
3 2.3475 0.016512 0.50858 5.9049 2.3475
4 2.3979 0.082867 1.2494 9.9934 2.3979
5 2.3285 0.032627 0.7164 8.0412 2.3285
6 2.3391 0.016013 0.49498 7.7033 2.3391
<lo_statistics>
<cumulated_time> 0.924709 </cumulated_time>
</lo_statistics>
