0.47244E+03 0.18454E+01 0.00000E+01 18008 0 0 1055 0.22300E+01 0.00000E+01 0.47244E+03 0.00000E+01 0.00000E+01 0
1 462.41 16.24 1.259 4160.2 462.41
2 470.68 6.2604 0.67429 1873.1 470.68
3 474.32 3.0196 0.45643 1252.4 474.32
4 459.81 17.724 1.3817 4773.2 459.81
5 469.0 5.9998 0.64854 1497.7 469.0
6 472.38 2.8321 0.42983 1021.9 472.38
<lo_statistics>
<cumulated_time> 0.856973 </cumulated_time>
</lo_statistics>
